age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
68,4,161744,0,6,2,12,1,0,1,0,0,16,39,<=50K
23,1,41031,15,10,4,12,2,0,0,0,0,35,39,<=50K
77,4,235775,11,9,2,8,1,0,1,0,0,25,5,<=50K
68,4,224019,15,10,0,4,2,0,1,0,0,30,39,<=50K
57,4,47619,7,12,0,10,2,2,0,0,0,40,39,<=50K
27,4,311446,11,9,2,1,6,0,0,5178,0,40,39,>50K
55,6,126117,11,9,6,12,2,0,1,0,0,40,39,<=50K
30,1,295010,9,13,4,11,2,0,0,0,0,60,39,>50K
50,1,307555,9,13,0,10,2,0,1,0,0,60,39,>50K
52,4,89041,11,9,2,3,1,0,1,0,0,40,39,<=50K
43,6,147269,0,6,2,3,1,0,1,0,0,60,0,<=50K
27,4,148069,0,6,4,7,5,0,0,0,0,40,39,<=50K
29,4,273051,9,13,2,4,1,0,1,0,0,52,41,>50K
33,4,520033,2,8,2,1,6,0,0,0,0,40,39,<=50K
60,4,52900,5,4,2,14,1,0,1,0,0,40,39,<=50K
33,4,309630,11,9,2,8,1,0,1,0,0,40,39,<=50K
74,4,129879,11,9,6,1,2,0,0,15831,0,40,39,>50K
32,4,98656,12,14,4,4,2,0,0,0,0,40,39,<=50K
54,4,88278,10,16,2,10,1,0,1,0,1977,50,39,>50K
35,2,38948,15,10,2,11,1,0,1,0,0,50,39,<=50K
18,4,240330,2,8,4,8,4,0,1,0,0,18,39,<=50K
35,2,216068,11,9,5,1,5,0,0,0,0,38,39,<=50K
60,5,171315,11,9,0,3,2,0,1,0,0,40,39,<=50K
19,4,100999,9,13,4,10,4,0,0,0,0,30,39,<=50K
40,0,180362,9,13,4,0,4,0,0,0,0,40,39,<=50K
27,4,262478,11,9,4,5,4,2,1,0,0,30,39,<=50K
22,4,183257,15,10,4,12,4,2,0,0,0,20,39,<=50K
56,2,381965,9,13,2,10,1,0,1,15024,0,40,39,>50K
56,4,168625,11,9,0,10,2,0,0,4101,0,40,39,<=50K
46,4,117310,7,12,6,13,5,0,0,6497,0,40,39,<=50K
38,4,242080,15,10,2,12,1,0,1,0,0,55,39,>50K
29,4,446559,7,12,2,4,6,0,0,0,0,50,39,<=50K
40,4,77247,2,8,2,3,1,0,1,0,0,50,39,>50K
41,4,197583,0,6,2,14,1,2,1,0,0,40,39,>50K
28,6,200515,15,10,2,3,1,0,1,0,0,40,39,<=50K
49,4,30219,11,9,0,3,2,0,1,0,1669,40,39,<=50K
54,4,94055,9,13,2,8,1,0,1,0,0,40,39,<=50K
38,6,182416,11,9,4,12,5,2,0,0,0,42,39,<=50K
22,4,29444,2,8,4,5,2,4,1,0,0,50,39,<=50K
24,1,287988,9,13,4,2,2,0,1,0,0,40,39,<=50K
22,4,374116,11,9,4,12,5,0,0,0,0,35,39,<=50K
17,4,82041,1,7,4,6,4,0,1,0,0,40,2,<=50K
59,4,284834,9,13,2,1,6,0,0,2885,0,30,39,<=50K
50,2,97449,15,10,2,11,1,0,1,0,0,48,39,<=50K
46,4,158656,7,12,4,10,5,0,0,0,0,36,39,<=50K
30,2,44566,9,13,2,10,1,0,1,0,0,80,39,<=50K
48,4,36228,11,9,0,14,2,0,1,0,0,44,39,<=50K
40,2,183765,7,12,4,10,2,0,1,0,0,40,39,>50K
31,7,176998,15,10,2,3,1,0,1,0,0,35,39,>50K
18,4,469921,15,10,4,10,4,0,0,0,0,40,39,<=50K
46,5,320124,11,9,2,4,6,4,0,15024,0,40,39,>50K
27,4,193898,11,9,0,3,2,0,1,0,0,50,39,<=50K
38,4,136081,14,15,2,10,1,0,1,0,0,60,39,>50K
48,4,169324,11,9,4,8,5,2,0,0,0,32,14,<=50K
43,2,193755,9,13,2,10,1,0,1,0,0,40,39,<=50K
34,4,248584,11,9,4,3,2,0,1,0,0,55,39,<=50K
31,4,56510,15,10,2,3,1,3,1,0,0,40,39,<=50K
39,2,189911,1,7,0,1,5,0,0,0,0,40,39,<=50K
25,0,219987,7,12,2,0,1,0,1,0,0,13,39,<=50K
48,4,171095,7,12,0,4,5,0,0,0,0,40,9,<=50K
27,4,347153,15,10,4,14,3,0,1,0,0,40,39,<=50K
48,6,65535,11,9,2,5,1,0,1,0,0,50,39,<=50K
49,6,79627,15,10,2,4,1,0,1,0,0,40,39,<=50K
53,2,155314,11,9,2,1,6,0,0,0,0,40,39,>50K
29,0,116820,11,9,4,0,4,0,1,0,0,50,39,<=50K
31,7,440129,15,10,0,11,2,0,1,0,0,40,39,>50K
45,7,231013,9,13,0,11,2,0,1,0,0,40,39,<=50K
27,4,52028,9,13,2,4,6,3,0,0,0,40,35,<=50K
59,4,61885,2,8,0,14,3,2,1,0,0,35,39,<=50K
29,4,199499,8,11,4,8,2,2,1,0,0,40,39,<=50K
26,4,55929,12,14,4,4,2,0,0,0,0,48,39,<=50K
39,7,235379,7,12,0,10,2,0,0,0,0,40,39,<=50K
37,6,174308,11,9,2,3,1,0,1,0,0,40,39,<=50K
36,0,98776,15,10,4,0,2,0,1,0,0,30,39,<=50K
27,4,213842,9,13,4,1,4,0,1,0,0,38,39,<=50K
17,4,165918,1,7,4,6,4,0,1,0,0,20,29,<=50K
65,5,139272,9,13,2,12,1,0,1,99999,0,60,39,>50K
54,4,108960,1,7,2,7,1,0,1,0,0,40,39,<=50K
46,4,403911,11,9,2,3,1,2,1,0,1902,40,39,>50K
27,4,61580,15,10,0,1,3,0,0,0,0,40,39,<=50K
27,4,206903,9,13,4,6,5,0,1,0,0,35,39,<=50K
54,0,185936,6,5,0,0,2,0,0,0,0,15,39,<=50K
39,4,172425,8,11,2,1,6,0,0,0,0,20,39,>50K
18,4,57957,11,9,4,12,4,0,0,0,0,15,39,<=50K
43,4,193494,15,10,2,10,1,0,1,0,0,40,39,<=50K
38,4,682947,9,13,0,4,2,0,1,0,0,55,39,>50K
45,4,50163,11,9,0,8,2,0,0,0,0,30,39,<=50K
42,2,125461,9,13,4,4,4,0,1,4650,0,35,39,<=50K
33,4,241885,15,10,5,7,2,0,1,0,0,40,39,<=50K
27,4,104917,8,11,2,3,1,0,1,0,0,40,39,<=50K
31,4,117526,15,10,4,5,2,0,0,0,0,45,39,<=50K
29,4,89813,11,9,2,7,6,0,0,0,0,40,34,<=50K
32,4,185732,1,7,0,8,5,0,0,0,0,40,39,<=50K
46,4,423222,15,10,2,3,1,0,1,3103,0,60,39,>50K
42,2,201495,15,10,2,11,1,0,1,0,0,72,39,>50K
45,5,121836,15,10,2,10,6,0,0,0,0,40,0,>50K
37,6,241306,11,9,0,3,2,0,1,0,0,40,39,<=50K
37,4,112660,6,5,0,3,4,0,1,0,0,35,39,<=50K
32,6,319280,7,12,4,12,2,0,1,0,0,80,39,<=50K
23,4,82889,15,10,4,1,4,0,0,0,0,16,39,<=50K
50,4,211116,0,6,2,8,1,2,1,0,0,40,39,<=50K
37,4,137229,8,11,0,12,2,0,1,0,0,45,39,>50K
21,0,85733,15,10,4,0,4,0,0,0,0,40,39,<=50K
56,4,133819,11,9,5,3,2,0,0,0,0,40,39,<=50K
41,4,116103,11,9,6,4,3,0,1,914,0,40,39,<=50K
32,4,48520,15,10,2,3,1,0,1,0,0,40,39,<=50K
20,4,221661,11,9,2,1,6,0,0,0,0,40,26,<=50K
50,6,213654,11,9,2,12,1,2,1,0,0,40,39,<=50K
22,4,123876,15,10,4,8,4,0,0,0,0,20,39,<=50K
23,4,91189,15,10,2,13,1,0,1,0,0,40,39,<=50K
24,4,103064,11,9,4,12,4,0,0,0,0,55,39,<=50K
25,4,344991,15,10,2,3,1,0,1,0,0,40,39,<=50K
31,6,204052,11,9,2,3,1,0,1,0,0,40,39,>50K
68,7,235882,10,16,2,10,1,0,1,0,2377,60,39,>50K
38,6,257250,11,9,4,5,2,0,1,0,0,52,39,<=50K
21,0,219835,8,11,4,0,2,0,1,0,0,40,39,<=50K
37,4,143058,0,6,2,3,1,0,1,0,0,50,39,<=50K
38,4,264627,15,10,0,1,5,0,0,0,0,40,39,<=50K
41,5,99212,11,9,5,4,5,0,1,0,0,40,39,<=50K
18,4,337046,0,6,4,8,4,0,1,0,0,40,39,<=50K
35,4,184117,9,13,4,1,4,0,0,0,0,40,39,<=50K
22,1,218445,15,10,4,4,2,0,0,0,0,40,39,<=50K
45,5,160440,11,9,0,4,2,0,1,0,0,42,39,<=50K
23,4,176486,15,10,4,8,3,0,0,0,0,25,39,<=50K
76,2,178665,6,5,2,8,1,0,1,0,0,30,39,<=50K
42,6,199143,14,15,0,10,5,0,0,7430,0,44,39,>50K
57,4,222247,2,8,2,14,1,0,1,0,0,40,39,>50K
17,0,48703,1,7,4,0,4,0,0,0,0,30,39,<=50K
34,4,209213,11,9,2,7,1,2,1,0,0,40,0,<=50K
33,1,137184,7,12,0,4,5,0,1,0,0,50,39,>50K
38,4,316211,11,9,0,3,4,0,1,0,0,40,39,<=50K
18,4,444607,15,10,4,12,4,0,0,0,0,25,39,<=50K
42,4,40151,8,11,2,8,1,0,1,0,0,30,39,<=50K
51,4,254211,9,13,2,3,1,0,1,0,0,20,39,>50K
31,4,236391,15,10,4,12,2,0,0,0,0,40,39,<=50K
34,4,260560,11,9,2,4,1,0,1,0,0,50,39,<=50K
41,4,184378,11,9,5,3,2,0,1,0,0,40,39,<=50K
31,4,251659,15,10,2,8,1,3,1,0,1485,55,0,>50K
43,4,186396,6,5,4,7,2,0,0,0,0,20,39,<=50K
37,4,196338,6,5,5,9,5,0,0,0,0,16,26,<=50K
43,4,188786,15,10,0,14,2,0,1,0,0,45,39,<=50K
17,4,106733,1,7,4,3,4,0,1,594,0,40,39,<=50K
34,4,346034,9,13,4,8,2,0,1,0,0,40,8,<=50K
44,4,252202,11,9,0,1,2,0,0,0,0,40,39,<=50K
69,4,200560,9,13,2,6,1,0,1,0,0,20,39,<=50K
30,4,269723,11,9,4,4,2,0,0,0,0,40,39,<=50K
54,4,103700,11,9,6,8,5,0,0,0,0,40,39,<=50K
39,4,189623,9,13,0,12,5,0,1,0,0,60,39,<=50K
43,4,184378,9,13,2,10,1,0,1,0,0,35,39,<=50K
56,2,52953,10,16,0,10,2,0,0,0,1669,38,39,<=50K
52,2,124793,2,8,2,3,1,0,1,0,0,40,39,<=50K
43,4,238287,0,6,4,7,2,2,1,0,0,40,39,<=50K
35,4,142874,7,12,3,12,4,2,0,0,0,36,39,<=50K
56,4,197369,5,4,2,4,1,0,1,0,0,40,39,>50K
55,4,209535,11,9,0,14,2,0,1,0,0,40,39,<=50K
33,2,342458,7,12,0,11,2,0,1,0,0,56,39,<=50K
24,4,113936,9,13,4,10,4,0,1,0,0,40,39,<=50K
21,4,376929,4,3,4,9,2,0,0,0,0,40,26,<=50K
26,4,236008,8,11,0,10,5,0,0,0,0,40,39,<=50K
26,4,279145,11,9,2,3,1,0,1,0,0,50,39,<=50K
32,4,112176,15,10,0,12,4,0,1,0,0,30,39,<=50K
32,4,177792,9,13,0,4,2,0,0,0,0,48,39,>50K
21,0,80680,11,9,4,0,2,0,0,0,0,40,39,<=50K
51,6,135102,11,9,2,14,1,0,1,0,0,65,39,<=50K
38,4,119177,11,9,2,12,1,0,1,0,0,55,39,>50K
29,4,251905,7,12,2,3,1,0,1,0,0,45,39,<=50K
33,7,200289,12,14,2,10,1,3,1,0,0,19,19,<=50K
18,4,46247,15,10,4,8,4,0,0,0,0,15,39,<=50K
22,4,254293,2,8,4,6,2,0,1,0,0,40,39,<=50K
22,4,321031,11,9,4,12,4,2,0,0,0,40,39,<=50K
39,4,49436,7,12,0,10,5,0,0,0,1380,40,39,<=50K
40,4,119101,15,10,2,3,1,0,1,0,1887,68,39,>50K
56,0,35723,11,9,0,0,4,0,1,0,0,40,39,<=50K
48,2,493862,11,9,2,4,1,2,1,7298,0,38,39,>50K
17,4,175024,1,7,4,6,4,0,1,2176,0,18,39,<=50K
64,4,292639,15,10,2,4,6,0,0,10566,0,35,39,<=50K
34,4,236543,11,9,4,3,4,0,1,0,0,40,39,<=50K
34,2,97723,14,15,2,10,1,0,1,0,0,40,39,>50K
35,4,272476,7,12,2,8,6,0,0,0,0,35,39,>50K
30,4,209317,11,9,4,7,2,0,1,0,0,50,6,<=50K
37,4,31368,15,10,2,3,1,0,1,0,0,40,39,<=50K
43,4,76487,1,7,2,3,1,0,1,0,0,40,39,<=50K
28,4,184078,11,9,0,1,2,0,0,0,0,40,39,<=50K
52,4,61735,1,7,2,8,1,0,1,0,0,40,39,<=50K
36,4,156780,11,9,4,12,3,3,0,0,0,40,0,<=50K
31,4,309974,9,13,5,12,4,2,0,0,0,40,39,<=50K
45,4,390368,15,10,2,12,1,2,1,15024,0,99,39,>50K
44,4,171256,7,12,0,7,4,0,0,0,0,45,39,<=50K
33,4,69251,8,11,4,12,4,3,1,0,0,40,30,<=50K
28,4,250679,11,9,2,3,1,0,1,0,0,40,39,<=50K
25,4,182866,11,9,4,7,4,0,1,0,0,40,39,<=50K
39,4,487486,11,9,6,6,5,0,1,0,0,40,0,<=50K
22,0,77873,6,5,4,0,2,0,1,0,0,30,39,<=50K
68,4,144137,15,10,0,9,3,0,0,0,0,30,39,<=50K
50,4,175029,11,9,2,6,1,0,1,0,0,40,39,>50K
48,4,112906,12,14,2,14,1,0,1,0,0,55,39,>50K
28,4,230743,7,12,0,1,2,0,0,0,0,40,39,<=50K
43,2,223861,8,11,0,4,2,0,0,0,0,40,39,<=50K
54,4,135388,11,9,2,3,1,0,1,5178,0,40,39,>50K
28,4,37821,8,11,4,12,5,0,0,0,0,55,0,<=50K
19,4,105908,11,9,4,6,3,0,1,0,0,70,39,<=50K
32,4,375833,1,7,4,3,3,0,1,0,0,40,39,<=50K
38,4,136629,9,13,2,7,1,0,1,0,0,40,20,<=50K
19,0,52114,15,10,4,0,4,0,0,0,0,10,39,<=50K
19,4,389942,11,9,4,12,2,0,1,0,0,40,39,<=50K
26,4,137658,15,10,4,1,2,0,0,0,0,45,39,<=50K
17,4,46496,1,7,4,8,4,0,1,0,0,5,39,<=50K
50,4,128798,9,13,2,13,1,0,1,0,0,40,39,>50K
28,4,53063,9,13,2,4,1,0,1,0,0,45,39,<=50K
34,0,317219,15,10,2,0,6,0,0,0,0,20,39,>50K
27,4,146460,15,10,4,7,2,0,0,0,0,40,39,<=50K
42,6,212847,11,9,4,5,4,0,1,0,0,85,39,<=50K
35,4,189623,10,16,2,4,1,0,1,0,0,45,39,>50K
26,4,101150,11,9,0,4,2,0,0,0,0,41,39,<=50K
45,4,186256,11,9,0,3,2,0,1,0,0,40,39,<=50K
36,0,187167,11,9,5,0,2,0,0,0,0,30,39,<=50K
36,2,101481,11,9,4,1,2,0,1,0,0,40,39,<=50K
46,4,249686,14,15,5,10,2,0,1,0,0,50,39,>50K
29,4,177119,8,11,0,13,2,0,0,2174,0,45,39,<=50K
23,4,24395,11,9,4,6,4,0,0,0,0,30,39,<=50K
25,4,55718,15,10,4,13,4,0,1,0,0,25,39,<=50K
35,4,146042,15,10,0,7,2,4,1,0,0,40,39,<=50K
19,6,137578,11,9,4,8,4,0,1,0,0,53,39,<=50K
45,4,330087,11,9,2,3,1,0,1,0,0,40,39,<=50K
30,0,361817,11,9,4,0,4,0,1,0,0,25,39,<=50K
54,7,312897,10,16,2,10,1,0,1,0,0,46,9,>50K
31,5,113530,11,9,4,3,2,0,1,0,0,45,39,<=50K
18,4,173255,11,9,4,14,4,0,1,1055,0,25,39,<=50K
25,4,98283,9,13,4,10,4,3,1,0,0,40,39,<=50K
17,0,103810,2,8,4,0,4,0,1,0,0,40,39,<=50K
50,4,204447,12,14,2,4,1,0,1,15024,0,65,39,>50K
51,4,193720,11,9,2,3,1,0,1,0,0,42,39,<=50K
52,1,202452,11,9,0,1,2,0,0,0,0,43,39,<=50K
25,4,476334,15,10,2,3,1,0,1,0,0,40,39,<=50K
50,5,160151,15,10,2,12,1,0,1,0,0,60,39,>50K
24,4,399449,9,13,4,12,4,0,0,0,0,40,39,<=50K
31,4,377374,15,10,0,1,5,2,0,0,0,40,24,<=50K
22,4,243842,6,5,4,3,4,0,1,0,0,40,39,<=50K
22,4,279802,15,10,4,1,4,0,0,0,0,40,39,<=50K
62,6,26911,5,4,6,8,2,0,0,0,0,66,39,<=50K
31,4,117816,5,4,0,6,3,0,1,0,0,70,39,<=50K
40,4,209040,11,9,4,8,2,0,1,0,0,40,39,<=50K
68,0,103161,11,9,6,0,2,0,1,0,0,32,39,<=50K
61,7,159908,1,7,6,8,5,0,0,0,0,32,39,>50K
28,4,192384,15,10,2,6,1,0,1,0,0,40,39,>50K
29,4,95423,11,9,1,14,1,0,1,0,0,80,39,<=50K
21,4,73679,15,10,4,4,4,0,0,0,0,40,39,<=50K
38,2,73715,15,10,2,11,1,0,1,0,0,60,39,>50K
49,4,199378,15,10,2,10,1,0,1,0,0,22,39,<=50K
38,4,225707,11,9,2,7,1,0,1,0,0,40,5,>50K
32,4,164190,15,10,4,4,4,0,1,0,0,40,39,<=50K
30,4,241583,15,10,2,7,1,0,1,0,0,40,39,<=50K
23,4,200677,0,6,4,7,2,0,0,0,0,40,39,<=50K
41,6,174395,10,16,2,10,1,0,1,15024,0,55,39,>50K
37,4,334291,9,13,4,4,2,0,1,0,0,50,39,<=50K
34,4,174789,15,10,2,8,1,0,1,0,0,50,39,<=50K
53,6,35295,9,13,4,12,5,0,1,0,0,60,39,>50K
43,4,358199,15,10,2,12,1,0,1,3103,0,40,39,>50K
58,4,227800,3,2,5,5,2,2,1,0,0,50,39,<=50K
71,4,149040,2,8,4,8,2,0,0,0,0,40,39,<=50K
47,1,55377,11,9,4,7,4,2,1,0,0,40,39,<=50K
40,4,119225,8,11,2,10,1,0,1,0,0,40,39,<=50K
43,6,225165,1,7,2,3,1,0,1,0,0,55,39,<=50K
34,7,61431,2,8,4,1,2,2,0,0,0,40,39,<=50K
40,4,124520,8,11,0,3,5,0,1,0,0,50,39,>50K
29,4,157612,9,13,4,12,2,0,0,3325,0,45,39,<=50K
40,4,69333,9,13,2,5,1,0,1,0,0,40,39,<=50K
53,7,77651,11,9,2,3,1,0,1,0,0,40,39,<=50K
43,4,421837,15,10,2,7,1,0,1,0,0,40,26,<=50K
41,7,108945,11,9,4,14,2,0,0,14344,0,40,39,>50K
42,4,94600,11,9,2,3,1,0,1,5178,0,40,39,>50K
48,2,81154,8,11,4,11,5,0,1,0,0,48,39,<=50K
56,2,198277,2,8,4,6,2,0,1,0,0,40,39,<=50K
37,4,454915,0,6,0,3,2,0,1,0,0,40,39,<=50K
25,4,149875,9,13,6,4,2,0,0,0,0,40,39,<=50K
59,0,184948,8,11,0,0,2,0,1,0,0,48,39,<=50K
38,4,170861,15,10,4,1,4,0,0,0,0,40,39,<=50K
20,4,289405,15,10,4,12,4,0,1,0,1602,15,39,<=50K
19,7,159269,15,10,4,1,4,0,1,0,0,15,39,<=50K
27,4,238859,8,11,4,3,2,0,1,0,0,40,39,<=50K
25,2,84224,9,13,4,10,2,0,0,0,0,40,39,<=50K
47,4,341762,11,9,2,7,1,0,1,0,0,40,39,<=50K
46,6,320421,9,13,3,10,2,0,1,0,0,25,39,<=50K
55,4,185459,12,14,2,12,1,0,1,0,0,50,39,>50K
42,4,173590,15,10,2,1,1,0,1,0,1628,40,39,<=50K
37,4,336880,15,10,2,14,1,0,1,0,0,50,39,<=50K
54,7,188809,10,16,4,4,2,0,0,0,0,50,39,>50K
28,4,150309,11,9,2,7,1,4,1,0,0,45,39,<=50K
46,4,146919,11,9,5,12,2,0,0,0,0,40,39,<=50K
31,4,87560,15,10,4,7,2,0,0,0,0,50,39,<=50K
56,0,132930,12,14,4,0,2,0,0,0,0,50,39,>50K
66,4,78855,11,9,4,1,2,3,0,0,0,40,39,<=50K
18,4,40822,1,7,4,6,4,0,1,0,0,15,39,<=50K
57,5,101338,9,13,2,4,1,0,1,0,0,20,39,<=50K
72,4,497280,6,5,6,8,5,2,0,0,0,20,39,<=50K
77,6,209507,15,10,4,3,2,0,1,0,0,40,39,<=50K
49,6,189123,11,9,2,3,1,0,1,5013,0,50,39,<=50K
83,5,240150,0,6,2,5,1,0,1,20051,0,50,39,>50K
40,5,190290,9,13,2,12,1,0,1,0,0,40,0,>50K
23,4,139187,1,7,4,6,4,0,1,0,0,50,39,<=50K
31,4,201122,15,10,2,4,1,0,1,0,0,40,39,>50K
61,4,423297,10,16,2,10,1,0,1,0,0,40,39,>50K
39,4,78171,15,10,3,1,5,4,0,0,0,40,39,<=50K
19,4,418176,11,9,4,4,2,2,1,0,0,32,39,<=50K
67,7,261203,5,4,2,14,1,0,1,0,0,35,39,<=50K
43,4,193882,11,9,2,4,1,0,1,0,0,40,39,>50K
21,4,182823,9,13,4,12,4,0,1,0,0,30,39,<=50K
26,1,218782,11,9,2,1,1,1,1,0,0,40,39,<=50K
44,2,160943,11,9,2,14,1,2,1,0,0,40,39,<=50K
36,4,128757,9,13,2,8,1,2,1,7298,0,36,39,>50K
52,4,82285,9,13,3,8,3,2,0,0,0,40,14,<=50K
37,4,37778,8,11,2,12,1,0,1,0,0,54,39,<=50K
53,5,152810,11,9,2,3,1,0,1,5178,0,45,39,>50K
29,4,138332,15,10,2,1,4,0,0,0,0,6,39,<=50K
61,4,80896,11,9,5,14,5,3,1,0,0,45,39,>50K
21,4,196467,11,9,4,7,2,0,1,0,0,35,39,<=50K
29,4,178244,11,9,2,7,1,0,1,0,0,40,39,<=50K
49,7,183710,10,16,2,4,1,0,1,0,0,50,39,>50K
51,4,33304,11,9,2,3,1,0,1,0,0,40,39,<=50K
47,0,149700,9,13,2,0,1,0,1,0,0,36,39,>50K
31,4,288419,0,6,2,7,1,0,1,0,0,40,39,<=50K
40,4,198873,14,15,2,10,6,0,0,15024,0,30,39,>50K
48,4,102597,15,10,5,1,5,0,0,0,0,44,39,<=50K
57,4,165695,9,13,2,4,1,0,1,0,0,40,0,>50K
59,6,178353,11,9,2,4,1,0,1,0,0,50,39,>50K
21,4,383603,0,6,4,8,2,0,0,0,0,35,39,<=50K
38,4,446654,6,5,3,6,2,0,1,0,0,40,26,<=50K
31,4,51259,9,13,4,10,2,0,1,0,0,47,39,<=50K
21,4,70261,15,10,4,8,4,0,1,0,0,30,39,<=50K
67,4,264095,15,10,2,6,1,0,1,9386,0,24,5,>50K
64,4,144182,11,9,6,10,2,0,0,0,0,23,39,<=50K
36,0,176458,11,9,0,0,5,0,0,0,0,28,39,<=50K
27,4,236246,7,12,2,4,1,0,1,0,0,40,39,<=50K
34,4,177437,15,10,2,3,1,0,1,15024,0,45,39,>50K
26,4,86483,15,10,4,4,2,0,0,0,0,40,39,<=50K
44,4,157614,11,9,0,12,4,0,1,0,0,38,39,<=50K
32,4,106014,15,10,2,12,1,0,1,5178,0,50,39,>50K
32,7,117927,15,10,4,1,2,2,0,0,0,40,39,<=50K
68,0,270339,0,6,2,0,1,0,1,0,0,35,39,<=50K
28,0,131310,11,9,5,0,5,0,0,0,0,40,39,<=50K
33,4,106938,11,9,2,13,6,2,0,0,0,38,39,<=50K
42,4,235786,7,12,2,3,1,0,1,0,0,50,39,>50K
38,4,227794,9,13,4,1,2,2,1,0,0,40,39,<=50K
39,4,346478,15,10,4,4,2,0,1,0,0,45,39,<=50K
51,4,335997,11,9,2,4,1,0,1,4386,0,55,39,>50K
25,4,124111,11,9,4,8,2,0,0,0,0,38,39,<=50K
52,4,284329,15,10,2,3,1,0,1,0,0,45,39,>50K
23,4,195532,9,13,4,4,4,0,0,0,0,40,39,<=50K
43,7,241506,9,13,0,10,5,0,0,1506,0,36,39,<=50K
59,4,75867,12,14,2,10,1,0,1,0,0,60,39,<=50K
54,6,109413,9,13,2,5,1,0,1,0,0,50,39,<=50K
62,5,134768,12,14,2,12,1,0,1,0,0,35,39,<=50K
19,4,229431,15,10,4,10,4,0,1,0,0,11,39,<=50K
24,4,196675,11,9,2,6,1,2,1,0,0,70,39,<=50K
49,4,83610,9,13,2,4,1,0,1,7688,0,66,39,>50K
51,6,155963,15,10,2,3,1,0,1,0,0,55,39,<=50K
29,4,174163,15,10,0,4,2,0,0,0,0,40,39,<=50K
46,4,250821,14,15,0,5,5,0,1,0,0,48,39,<=50K
43,4,252519,9,13,2,6,1,2,1,0,0,40,14,>50K
53,1,39643,11,9,6,4,2,0,0,0,0,58,39,<=50K
43,4,282069,15,10,0,3,5,0,1,0,0,42,39,<=50K
34,4,228873,9,13,4,4,4,0,1,0,0,40,39,<=50K
51,6,353281,11,9,5,8,5,0,0,0,0,20,39,<=50K
31,4,318647,1,7,4,3,2,0,1,0,0,40,39,<=50K
30,4,37646,15,10,2,6,1,0,1,0,0,40,39,<=50K
66,4,180211,9,13,2,3,1,3,1,0,0,30,30,<=50K
52,1,37289,12,14,4,1,2,0,0,0,0,40,39,>50K
60,4,166330,11,9,2,1,6,0,0,0,0,40,39,<=50K
48,5,138370,12,14,3,12,2,3,1,0,0,50,19,<=50K
19,7,536725,15,10,4,1,3,0,0,0,0,15,24,<=50K
68,6,365020,11,9,2,12,1,0,1,0,0,40,39,<=50K
34,4,235124,11,9,4,8,5,2,0,0,0,35,39,<=50K
57,4,69884,11,9,2,12,1,0,1,0,0,40,39,>50K
34,4,39609,8,11,0,1,5,0,0,0,0,40,39,<=50K
26,4,133373,15,10,4,12,4,0,1,0,0,42,39,<=50K
41,0,213416,4,3,2,0,1,0,1,0,0,32,26,<=50K
44,4,116825,14,15,2,10,1,0,1,15024,0,80,39,>50K
31,2,190401,12,14,2,10,1,0,1,0,0,40,39,<=50K
43,4,90582,11,9,2,14,1,0,1,0,0,40,39,<=50K
26,4,101027,11,9,2,12,1,0,1,0,0,48,39,<=50K
47,4,266281,1,7,4,7,5,2,0,6849,0,40,39,<=50K
27,4,115945,12,14,2,4,1,0,1,0,0,45,39,>50K
23,7,502316,9,13,4,10,2,0,0,0,0,40,39,<=50K
36,4,199346,12,14,2,10,6,0,0,0,0,50,39,>50K
58,0,198478,5,4,2,0,1,0,1,0,0,24,39,<=50K
24,4,34446,15,10,4,13,2,0,0,0,0,37,39,<=50K
55,4,238216,11,9,2,3,1,0,1,0,0,40,39,<=50K
36,4,90159,9,13,2,10,6,0,0,0,0,32,39,>50K
55,4,229029,9,13,2,4,1,0,1,15024,0,48,39,>50K
43,4,191982,8,11,4,1,4,0,0,0,0,55,39,<=50K
56,4,238806,5,4,2,3,1,0,1,0,0,26,39,<=50K
22,4,147253,15,10,4,8,2,0,1,0,0,15,39,<=50K
28,4,128509,4,3,4,7,2,0,0,0,0,40,0,<=50K
26,4,158846,11,9,2,7,1,0,1,0,0,45,39,<=50K
20,4,238685,15,10,4,8,2,0,0,0,0,32,39,<=50K
60,4,26721,15,10,2,3,1,0,1,0,0,40,39,<=50K
51,2,133050,15,10,2,4,1,2,1,0,0,40,39,>50K
25,6,189027,11,9,2,5,1,0,1,0,0,30,39,<=50K
37,4,93717,15,10,2,1,6,0,0,7298,0,45,39,>50K
62,4,162245,14,15,2,10,1,0,1,0,1628,70,39,<=50K
30,4,296509,5,4,5,5,2,0,1,0,0,45,26,<=50K
32,4,108023,12,14,4,1,2,0,1,0,0,40,39,<=50K
58,4,205896,11,9,0,12,3,0,0,0,0,40,39,<=50K
34,4,321787,15,10,4,1,4,0,1,0,0,40,39,<=50K
24,7,38151,15,10,4,1,4,0,1,0,0,12,39,<=50K
40,4,141657,11,9,2,4,6,0,0,0,0,35,39,>50K
21,4,133471,15,10,4,4,4,0,1,0,0,40,39,<=50K
57,0,296516,15,10,2,0,1,0,1,0,0,50,39,<=50K
23,4,55674,9,13,4,11,2,0,0,2907,0,40,39,<=50K
33,4,107248,8,11,4,1,2,0,1,0,0,45,39,<=50K
48,4,80430,1,7,4,8,2,0,0,0,0,30,39,<=50K
